C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_413.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_413.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_413.jpg, 0, 0, 0, 7.955146E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_513.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_513.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_513.jpg, 0, 0, 0, 7.801403E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_615.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_615.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_615.jpg, 0, 0, 0, 7.787076E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_715.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_715.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_715.jpg, 0, 0, 0, 7.814199E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_816.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_816.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_816.jpg, 0, 0, 0, 7.895819E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_56_916.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_56_916.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_56_916.jpg, 0, 0, 0, 7.852966E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_018.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_018.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_018.jpg, 0, 0, 0, 7.856265E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_120.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_120.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_120.jpg, 0, 0, 0, 7.762848E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_221.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_221.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_221.jpg, 0, 0, 0, 7.839358E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_322.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_322.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_322.jpg, 0, 0, 0, 7.827641E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_424.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_424.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_424.jpg, 0, 0, 0, 7.806314E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_523.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_523.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_523.jpg, 0, 0, 0, 7.82174E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_624.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_624.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_624.jpg, 0, 0, 0, 7.954866E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_725.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_725.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_725.jpg, 0, 0, 0, 7.891317E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_826.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_826.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_826.jpg, 0, 0, 0, 8.043969E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_57_927.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_57_927.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_57_927.jpg, 0, 0, 0, 7.842027E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_027.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_027.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_027.jpg, 0, 0, 0, 7.796087E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_129.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_129.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_129.jpg, 0, 0, 0, 7.792576E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_229.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_229.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_229.jpg, 0, 0, 0, 7.874311E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_332.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_332.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_332.jpg, 0, 0, 0, 7.87692E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_434.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_434.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_434.jpg, 0, 0, 0, 7.784897E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_535.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_535.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_535.jpg, 0, 0, 0, 7.838861E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_637.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_637.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_637.jpg, 0, 0, 0, 7.869204E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_738.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_738.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_738.jpg, 0, 0, 0, 7.800007E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_839.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_839.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_839.jpg, 0, 0, 0, 7.988151E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_58_940.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_58_940.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_58_940.jpg, 0, 0, 0, 7.955441E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_040.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_040.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_040.jpg, 0, 0, 0, 7.839001E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_141.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_141.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_141.jpg, 0, 0, 0, 7.887322E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_242.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_242.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_242.jpg, 0, 0, 0, 7.822707E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_342.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_342.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_342.jpg, 0, 0, 0, 7.862136E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_443.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_443.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_443.jpg, 0, 0, 0, 7.846863E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_544.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_544.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_544.jpg, 0, 0, 0, 7.807426E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_645.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_645.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_645.jpg, 0, 0, 0, 7.818557E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_746.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_746.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_746.jpg, 0, 0, 0, 7.841593E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_850.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_850.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_850.jpg, 0, 0, 0, 7.801248E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_36_59_951.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_36_59_951.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_36_59_951.jpg, 0, 0, 0, 7.779662E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_051.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_051.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_051.jpg, 0, 0, 0, 7.784121E-05
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_151.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_151.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_151.jpg, 0, 0.0283677, 0, 0.03595097
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_252.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_252.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_252.jpg, 0, 0.200213, 0, 0.2235795
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_352.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_352.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_352.jpg, 0, 0, 0, 0.2793924
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_452.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_452.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_452.jpg, 0, 0, 0, 0.2762189
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_553.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_553.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_553.jpg, 0, 0, 0, 0.273077
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_653.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_653.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_653.jpg, 0, 0, 0, 0.269967
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_753.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_753.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_753.jpg, 0, 0, 0, 0.2668883
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_855.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_855.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_855.jpg, 0, 0.1598475, 0, 0.2943065
C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\center_2024_04_25_18_37_00_955.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\left_2024_04_25_18_37_00_955.jpg, C:\Users\uids4429\Pre-Int_Scripts\Innovative idea for AI\Self Drive\simulator-windows-64\Data\IMG\right_2024_04_25_18_37_00_955.jpg, 0, 0.4571532, 0, 0.7277728
